visit_date,name,dob
18/07/2016,Jennifer Gearhart,14/06/1996
18/07/2016,Lisa Hazelwood,14/06/1996
18/07/2016,Henry Brunson,21/06/1996
18/07/2016,Sean Bishop,23/06/1996
18/07/2016,Lora Emerald,30/06/1996
18/07/2016,Carl Uson,03/07/1996
18/07/2016,Florine Kim,14/07/1996
18/07/2016,Sheila Burch,18/07/1996
18/07/2016,Shayne West,20/07/1996
18/07/2016,James Rainey,13/08/1996
18/07/2016,Tasia Capehart,17/08/1996
18/07/2016,Lucia Davis,22/08/1996
18/07/2016,Cynthia Allen,29/08/1996
18/07/2016,Maude Faulkner,02/09/1996
18/07/2016,Arthur Freund,07/09/1996
18/07/2016,Keith Hayward,09/09/1996
18/07/2016,Jennifer Miller,16/09/1996
18/07/2016,Jose Daniel,27/09/1996
18/07/2016,Joshua Braswell,29/09/1996
18/07/2016,Jenni Ager,01/10/1996
18/07/2016,Goldie Allred,28/10/1996
18/07/2016,Craig Burks,04/11/1996
18/07/2016,Valeria Vickers,12/11/1996
18/07/2016,Evalyn Kenney,14/11/1996
18/07/2016,Susan Medina,17/11/1996
18/07/2016,John Borden,27/11/1996
18/07/2016,Kim Redding,03/12/1996
18/07/2016,Marcus Cox,05/12/1996
18/07/2016,Dan Saunders,06/12/1996
18/07/2016,Jay Mitchell,12/12/1996
18/07/2016,Patrick Meehan,22/12/1996
18/07/2016,Mario Heilmann,30/12/1996
18/07/2016,Michelle Mcgriff,30/12/1996
18/07/2016,Samuel Fierro,02/01/1997
18/07/2016,Homer Castro,10/01/1997
18/07/2016,Walter Myers,14/01/1997
18/07/2016,Jeanine Jones,16/01/1997
18/07/2016,Lillian Mcnair,19/01/1997
18/07/2016,Hector Selman,20/01/1997
18/07/2016,Eugene Velo,25/01/1997
18/07/2016,Ralph Tom,08/02/1997
18/07/2016,Zenobia Yahna,19/02/1997
18/07/2016,Leslie Casey,07/03/1997
18/07/2016,Bonnie Mitchell,12/03/1997
18/07/2016,Carolyn Schimmel,19/03/1997
18/07/2016,Thomas Kim,19/03/1997
18/07/2016,Robin Wilson,22/03/1997
18/07/2016,Joan Gatewood,29/03/1997
18/07/2016,Keith Bowers,06/04/1997
18/07/2016,Jeffrey Piro,07/04/1997
18/07/2016,Deanne Fisher,08/04/1997
18/07/2016,Jeanette Stupar,10/04/1997
18/07/2016,Roger Williams,10/04/1997
18/07/2016,Melissa Balser,11/04/1997
18/07/2016,Dwight Roland,12/04/1997
18/07/2016,Donna Riess,01/05/1997
18/07/2016,Phillis Mclain,05/05/1997
18/07/2016,Shirley Hatfield,12/05/1997
18/07/2016,Leonard Poole,14/05/1997
18/07/2016,Jean Vayner,15/05/1997
18/07/2016,Bruce Killeen,23/05/1997
18/07/2016,Marisa Smiley,23/05/1997
18/07/2016,Ada Tejeda,24/05/1997
18/07/2016,Amy Soto,28/05/1997
18/07/2016,Polly Mujalli,28/05/1997
18/07/2016,German Gallian,12/06/1997
18/07/2016,Kim Langer,13/06/1997
18/07/2016,Beverly Pimentel,20/06/1997
18/07/2016,Gena Ford,20/06/1997
18/07/2016,Benjamin Collins,25/06/1997
18/07/2016,Nathaniel Malpass,02/07/1997
18/07/2016,Morris Thompson,18/07/1997
18/07/2016,Frances Saleado,20/07/1997
18/07/2016,Laura Ortiz,23/07/1997
18/07/2016,Olin Holladay,25/07/1997
18/07/2016,Raymond Shannon,06/08/1997
18/07/2016,Mary Hill,19/08/1997
18/07/2016,Suzanne Bartley,03/09/1997
18/07/2016,Lucille Bell,07/09/1997
18/07/2016,Rebecca Morris,10/09/1997
18/07/2016,Jesse Mcclung,13/09/1997
18/07/2016,Kathleen Hellwig,13/09/1997
18/07/2016,Alice Seidel,18/09/1997
18/07/2016,Dominique Heuser,20/09/1997
18/07/2016,Keith Sharp,23/09/1997
18/07/2016,Daniel Harris,07/10/1997
18/07/2016,Ramon Copper,12/11/1997
18/07/2016,Michelle Riesner,18/11/1997
19/07/2016,Gary Mullis,27/11/1989
19/07/2016,Samuel Casanova,12/03/1990
19/07/2016,Amanda Darroch,21/10/1990
19/07/2016,Michelle Bennett,23/02/1991
19/07/2016,Spencer Spencer,13/10/1991
19/07/2016,Lauryn George,17/10/1991
19/07/2016,Frances Bateman,06/05/1992
19/07/2016,Roberta Miller,25/06/1992
19/07/2016,Melvin Jones,08/07/1992
19/07/2016,Robert Shepherd,30/03/1993
19/07/2016,Michael Mcbride,26/04/1993
19/07/2016,Dale Kirkwood,22/05/1993
19/07/2016,Patricia Whitley,08/06/1993
19/07/2016,Judith Sanders,26/08/1993
19/07/2016,Chris Macmillan,01/09/1993
19/07/2016,Phyllis Howlett,06/09/1993
19/07/2016,Allison Larsen,16/10/1993
19/07/2016,Mary Garret,12/11/1993
19/07/2016,Marion Marceau,20/11/1993
19/07/2016,Vanessa Aguilar,10/12/1993
19/07/2016,Jeffrey Lamb,14/01/1994
19/07/2016,Pearlie Malinowski,29/01/1994
19/07/2016,Antonio Woosley,26/03/1994
19/07/2016,Franklin Olson,29/04/1994
19/07/2016,Nick Cropsey,04/05/1994
19/07/2016,Deborah Woods,10/05/1994
19/07/2016,Christina Trujillo,01/07/1994
19/07/2016,Marcellus Hau,24/08/1994
19/07/2016,Janice Mcnatt,28/08/1994
19/07/2016,Emelda Clay,29/08/1994
19/07/2016,Roberta Shelley,01/09/1994
19/07/2016,Roderick Anding,03/09/1994
19/07/2016,Domingo Gonzales,14/09/1994
19/07/2016,Richard Davis,16/09/1994
19/07/2016,Robert Featherston,08/10/1994
19/07/2016,Inez Ward,20/10/1994
19/07/2016,James Heminger,25/10/1994
19/07/2016,Dong Brett,17/11/1994
19/07/2016,Roberto Fitzgerald,23/11/1994
19/07/2016,Earl Manson,01/12/1994
19/07/2016,Manuela Hines,06/12/1994
19/07/2016,Claudia Hughes,13/12/1994
19/07/2016,Barbara Mchale,19/12/1994
19/07/2016,Carl Dowling,09/01/1995
19/07/2016,Martha Peters,09/01/1995
19/07/2016,Brenda Mathis,15/01/1995
19/07/2016,Gary Hansberger,08/02/1995
19/07/2016,Joseph Young,17/02/1995
19/07/2016,Caleb Jobe,02/03/1995
19/07/2016,Samuel Zubiate,09/03/1995
19/07/2016,Phyllis Romero,24/03/1995
19/07/2016,David Schaefer,26/03/1995
19/07/2016,Luz Connelly,26/03/1995
19/07/2016,Mary Dicicco,31/03/1995
19/07/2016,Leonard Russell,09/04/1995
19/07/2016,Stanley Barnett,22/04/1995
19/07/2016,Tina Taylor,03/05/1995
19/07/2016,Zofia Treinen,06/05/1995
19/07/2016,Fredrick Acevedo,07/05/1995
19/07/2016,Byron Wafford,21/05/1995
19/07/2016,Jonathan Kats,31/05/1995
19/07/2016,Nicholas Lewis,04/06/1995
19/07/2016,Nicholas Acosta,05/06/1995
19/07/2016,Brenda Miller,03/07/1995
19/07/2016,Willie Gould,10/07/1995
19/07/2016,Patrick Kerley,13/07/1995
19/07/2016,Deborah Rosenfeld,14/07/1995
19/07/2016,Robert Haine,14/07/1995
19/07/2016,Ronald Stovall,18/07/1995
19/07/2016,David Lombardi,03/08/1995
19/07/2016,Margarita Sanchez,30/08/1995
19/07/2016,Sarah Wilds,08/09/1995
19/07/2016,Wendy Faison,10/09/1995
19/07/2016,Jeff Howell,13/09/1995
19/07/2016,Thomas Adkins,14/09/1995
19/07/2016,Kathleen Benzi,15/09/1995
19/07/2016,Cynthia Vanwinkle,27/09/1995
19/07/2016,Thomas Collins,01/10/1995
19/07/2016,Darlene Cunha,06/10/1995
19/07/2016,Thaddeus Diaz,09/10/1995
19/07/2016,Virginia Quarry,13/10/1995
19/07/2016,Virginia Orr,18/10/1995
19/07/2016,Lynn Bernhart,13/11/1995
19/07/2016,Jerry Carroll,19/11/1995
19/07/2016,Jonathan Saballos,28/11/1995
19/07/2016,Eunice Esparza,01/12/1995
19/07/2016,Dawn Gandara,09/12/1995
19/07/2016,Guillermo Johnson,10/12/1995
19/07/2016,Hulda Nogle,13/12/1995
19/07/2016,Hazel Jefferies,14/12/1995
19/07/2016,Joseph Hirneise,18/12/1995
19/07/2016,Johnie Johnson,28/12/1995
19/07/2016,Daniel Laster,31/12/1995
19/07/2016,Maida Valdez,01/01/1996
19/07/2016,Wes Carlson,13/01/1996
19/07/2016,John Gill,18/01/1996
19/07/2016,James Baker,21/01/1996
19/07/2016,Steven Woodlin,25/01/1996
19/07/2016,Frances Schiavone,26/01/1996
19/07/2016,Tristan Chen,01/02/1996
19/07/2016,Steven Jones,03/02/1996
19/07/2016,John Davis,05/02/1996
19/07/2016,Robert Ewing,09/02/1996
19/07/2016,Julia Lewis,13/02/1996
19/07/2016,Francis Bunting,24/02/1996
19/07/2016,Krystal Curtis,01/03/1996
19/07/2016,Haley Fundora,02/03/1996
19/07/2016,Cynthia Barrier,10/03/1996
19/07/2016,Susan Brown,23/03/1996
19/07/2016,Herman Briggs,29/03/1996
19/07/2016,Gayla Marroquin,02/04/1996
19/07/2016,Jennifer Thornbury,02/04/1996
19/07/2016,Cheryl Robinson,05/04/1996
19/07/2016,Dawn Burns,06/04/1996
19/07/2016,Chris Mayer,14/04/1996
19/07/2016,Sharleen Johnson,17/04/1996
19/07/2016,Jimmy Smiley,19/04/1996
19/07/2016,Holly Walker,25/04/1996
19/07/2016,Henry Torres,02/05/1996
19/07/2016,Betty Young,15/05/1996
19/07/2016,John Flora,15/05/1996
19/07/2016,Cynthia Dominquez,16/05/1996
19/07/2016,Stephanie Malinowski,18/05/1996
19/07/2016,Michael Selfridge,22/05/1996
19/07/2016,Ardis Haley,29/05/1996
19/07/2016,Sheila Fitzgerald,30/05/1996
19/07/2016,Jennifer Savage,31/05/1996
19/07/2016,Larry Coffman,03/06/1996
19/07/2016,Henry Brunson,21/06/1996
19/07/2016,Sean Bishop,23/06/1996
19/07/2016,Felicia Preece,09/07/1996
19/07/2016,Mary Murray,17/07/1996
19/07/2016,Nellie Carney,19/07/1996
19/07/2016,Shayne West,20/07/1996
19/07/2016,Myra Segura,28/07/1996
19/07/2016,Matthew Taylor,07/08/1996
19/07/2016,Tad Lopez,09/08/1996
19/07/2016,James Rainey,13/08/1996
19/07/2016,Cassidy Williams,14/08/1996
19/07/2016,Loretta Massey,14/08/1996
19/07/2016,Vivian Gibson,20/08/1996
19/07/2016,David Reid,27/08/1996
19/07/2016,Cynthia Allen,29/08/1996
19/07/2016,Shawn Jimeson,02/09/1996
19/07/2016,Michael Walden,03/09/1996
19/07/2016,Arthur Freund,07/09/1996
19/07/2016,Lucy Watson,11/09/1996
19/07/2016,Lisa Clark,22/09/1996
19/07/2016,Evelyn Bonita,23/09/1996
19/07/2016,Alesha Lankford,24/09/1996
19/07/2016,Rhonda Hammond,26/09/1996
19/07/2016,Woodrow Johnston,28/09/1996
19/07/2016,Joshua Braswell,29/09/1996
19/07/2016,Justin Godoy,30/09/1996
19/07/2016,Benjamin Kave,01/10/1996
19/07/2016,Jenni Ager,01/10/1996
19/07/2016,Charles Ramos,07/10/1996
19/07/2016,Harry Duncan,07/10/1996
19/07/2016,Patrick Gaff,18/10/1996
19/07/2016,Willie Gould,08/11/1996
19/07/2016,Valeria Vickers,12/11/1996
19/07/2016,Evalyn Kenney,14/11/1996
19/07/2016,James Jensen,20/11/1996
19/07/2016,Christine Victoria,26/11/1996
19/07/2016,Kim Redding,03/12/1996
19/07/2016,Owen Wessel,04/12/1996
19/07/2016,Marcus Cox,05/12/1996
19/07/2016,Michael Sutton,05/12/1996
19/07/2016,Dan Saunders,06/12/1996
19/07/2016,Joshua Archibald,06/12/1996
19/07/2016,Jean Lotts,07/12/1996
19/07/2016,James Sanchez,24/12/1996
19/07/2016,Andrew Hinton,27/12/1996
19/07/2016,Gary Arnold,30/12/1996
19/07/2016,Samuel Fierro,02/01/1997
19/07/2016,Rusty Monterio,04/01/1997
19/07/2016,William Bench,04/01/1997
19/07/2016,Steven Lee,14/01/1997
19/07/2016,Jeanine Jones,16/01/1997
19/07/2016,Gerald Butts,17/01/1997
19/07/2016,Earl Weber,24/01/1997
19/07/2016,Linda Vasquez,28/01/1997
19/07/2016,David Graves,03/02/1997
19/07/2016,Jimmy Figueroa,09/02/1997
19/07/2016,Lillian Cooper,17/02/1997
19/07/2016,Katrina Beasley,06/03/1997
19/07/2016,Pamela Saltzman,06/03/1997
19/07/2016,Leslie Casey,07/03/1997
19/07/2016,Alfredo Vinci,08/03/1997
19/07/2016,Helena Carranza,10/03/1997
19/07/2016,Bonnie Mitchell,12/03/1997
19/07/2016,Thomas Kim,19/03/1997
19/07/2016,Mark Powers,23/03/1997
19/07/2016,Shirley Saucedo,02/04/1997
19/07/2016,Irma Tseng,06/04/1997
19/07/2016,Keith Bowers,06/04/1997
19/07/2016,Jeffrey Piro,07/04/1997
19/07/2016,Deanne Fisher,08/04/1997
19/07/2016,Wesley Blaisdell,09/04/1997
19/07/2016,Roger Williams,10/04/1997
19/07/2016,Adrienne Raney,16/04/1997
19/07/2016,Wade Hernandez,19/04/1997
19/07/2016,Willis Stewart,21/04/1997
19/07/2016,Louise Rush,24/04/1997
19/07/2016,Jack Hawkins,30/04/1997
19/07/2016,April King,02/05/1997
19/07/2016,Charles Crandall,12/05/1997
19/07/2016,Shirley Hatfield,12/05/1997
19/07/2016,Lawrence Olsen,15/05/1997
19/07/2016,Bruce Killeen,23/05/1997
19/07/2016,Marisa Smiley,23/05/1997
19/07/2016,Ada Tejeda,24/05/1997
19/07/2016,Polly Mujalli,28/05/1997
19/07/2016,Christopher Mather,02/06/1997
19/07/2016,Dan Ragusa,07/06/1997
19/07/2016,Kellie Florio,13/06/1997
19/07/2016,Kim Langer,13/06/1997
19/07/2016,Fred Barnette,19/06/1997
19/07/2016,William Becker,20/06/1997
19/07/2016,Anthony Hullinger,02/07/1997
19/07/2016,Nathaniel Malpass,02/07/1997
19/07/2016,Michael Alvarado,05/07/1997
19/07/2016,Teresa Bahlmann,09/07/1997
19/07/2016,Charles Betts,18/07/1997
19/07/2016,Shirley Arnold,22/07/1997
19/07/2016,Laura Ortiz,23/07/1997
19/07/2016,Lucia Burkett,30/07/1997
19/07/2016,Barbara Grams,03/08/1997
19/07/2016,Jennifer Linder,12/08/1997
19/07/2016,Heather Baxter,21/08/1997
19/07/2016,Yvonne Kouba,25/08/1997
19/07/2016,Jerome May,04/09/1997
19/07/2016,Isreal Jones,05/09/1997
19/07/2016,Lucille Bell,07/09/1997
19/07/2016,Sharon Barton,08/09/1997
19/07/2016,Alice Seidel,18/09/1997
19/07/2016,Dominique Heuser,20/09/1997
19/07/2016,Michael Hope,22/09/1997
19/07/2016,Jenny Mcnabb,25/09/1997
19/07/2016,Christina Angell,27/09/1997
19/07/2016,Robert Parker,01/10/1997
19/07/2016,Daniel Guzman,04/10/1997
19/07/2016,Louis Timchula,07/10/1997
19/07/2016,Ana Coleman,05/11/1997
19/07/2016,Stephanie Dolphin,08/11/1997
19/07/2016,Amanda Paquette,14/12/1997
20/07/2016,Gary Mullis,27/11/1989
20/07/2016,Sharon Davis,18/10/1990
20/07/2016,Spencer Spencer,13/10/1991
20/07/2016,Frances Bateman,06/05/1992
20/07/2016,Pablo Weidler,27/09/1992
20/07/2016,Ross Peele,03/10/1992
20/07/2016,Robert Shepherd,30/03/1993
20/07/2016,Heather Koehl,02/04/1993
20/07/2016,Robert Williams,02/04/1993
20/07/2016,Michael Mcbride,26/04/1993
20/07/2016,Dale Kirkwood,22/05/1993
20/07/2016,Geraldine Arreola,27/05/1993
20/07/2016,John Velis,17/06/1993
20/07/2016,David Kutz,11/07/1993
20/07/2016,Judith Sanders,26/08/1993
20/07/2016,Ray Martin,29/08/1993
20/07/2016,Mary Garret,12/11/1993
20/07/2016,Vanessa Aguilar,10/12/1993
20/07/2016,Terri Kennedy,17/12/1993
20/07/2016,Karen Keeney,25/12/1993
20/07/2016,Stephen Diggins,18/01/1994
20/07/2016,Freda Shepardson,28/02/1994
20/07/2016,John Bona,22/03/1994
20/07/2016,Mary Laura,09/04/1994
20/07/2016,William Nork,21/06/1994
20/07/2016,Carey Hamilton,10/07/1994
20/07/2016,Tiffany Lee,17/07/1994
20/07/2016,David Gismondi,21/07/1994
20/07/2016,Maribel Walters,30/07/1994
20/07/2016,Marina Ryan,06/08/1994
20/07/2016,Emelda Clay,29/08/1994
20/07/2016,Roberta Shelley,01/09/1994
20/07/2016,Claire Miller,15/09/1994
20/07/2016,Joann Dimick,09/10/1994
20/07/2016,Inez Ward,20/10/1994
20/07/2016,Matthew Ford,05/11/1994
20/07/2016,Dong Brett,17/11/1994
20/07/2016,Kirby Roberts,26/11/1994
20/07/2016,Manuela Hines,06/12/1994
20/07/2016,Barbara Mchale,19/12/1994
20/07/2016,Carl Dowling,09/01/1995
20/07/2016,Martha Peters,09/01/1995
20/07/2016,Judith Wyatt,16/01/1995
20/07/2016,Paz James,19/01/1995
20/07/2016,Anna Morris,15/02/1995
20/07/2016,Nannie Monson,13/03/1995
20/07/2016,Luz Connelly,26/03/1995
20/07/2016,Ann Mcguigan,02/04/1995
20/07/2016,Nathaniel Irving,18/04/1995
20/07/2016,Byron Wafford,21/05/1995
20/07/2016,Walter Chesnutt,24/05/1995
20/07/2016,Anita Ullrich,16/06/1995
20/07/2016,Beatriz Wells,01/07/1995
20/07/2016,Douglas Medina,19/07/1995
20/07/2016,Ralph Brisson,26/07/1995
20/07/2016,Margaret Magallanes,07/08/1995
20/07/2016,Monica Loureiro,24/08/1995
20/07/2016,Margarita Sanchez,30/08/1995
20/07/2016,Becky Atherton,01/09/1995
20/07/2016,Wendy Faison,10/09/1995
20/07/2016,James Foltz,13/09/1995
20/07/2016,Kathleen Benzi,15/09/1995
20/07/2016,Cynthia Corbin,21/09/1995
20/07/2016,Virginia Orr,18/10/1995
20/07/2016,Lynn Bernhart,13/11/1995
20/07/2016,Vicki Jacobs,14/11/1995
20/07/2016,Jerry Carroll,19/11/1995
20/07/2016,Ollie Rogers,25/11/1995
20/07/2016,Jonathan Saballos,28/11/1995
20/07/2016,Bridgett Collins,04/12/1995
20/07/2016,Dawn Gandara,09/12/1995
20/07/2016,Dawn Douglas,10/12/1995
20/07/2016,Guillermo Johnson,10/12/1995
20/07/2016,Hulda Nogle,13/12/1995
20/07/2016,Cecilia Slone,14/12/1995
20/07/2016,Phillip Harris,23/12/1995
20/07/2016,Johnie Johnson,28/12/1995
20/07/2016,Daniel Laster,31/12/1995
20/07/2016,Maida Valdez,01/01/1996
20/07/2016,Oscar Charles,03/01/1996
20/07/2016,Errol Dietrick,11/01/1996
20/07/2016,Nicole Mcglone,13/01/1996
20/07/2016,James Baker,21/01/1996
20/07/2016,Frances Schiavone,26/01/1996
20/07/2016,Tristan Chen,01/02/1996
20/07/2016,Henry Rios,05/02/1996
20/07/2016,Helen Coleman,09/02/1996
20/07/2016,Samantha Vazquez,19/02/1996
20/07/2016,Francis Bunting,24/02/1996
20/07/2016,Toby Baker,29/02/1996
20/07/2016,Krystal Curtis,01/03/1996
20/07/2016,Haley Fundora,02/03/1996
20/07/2016,Cynthia Barrier,10/03/1996
20/07/2016,Erma Lopez,15/03/1996
20/07/2016,Susan Brown,23/03/1996
20/07/2016,Gayla Marroquin,02/04/1996
20/07/2016,Adam Johnson,11/04/1996
20/07/2016,Jimmy Smiley,19/04/1996
20/07/2016,Holly Walker,25/04/1996
20/07/2016,George Walters,04/05/1996
20/07/2016,Betty Young,15/05/1996
20/07/2016,John Flora,15/05/1996
20/07/2016,Cynthia Dominquez,16/05/1996
20/07/2016,Roger Ballance,16/05/1996
20/07/2016,Anthony Moulder,17/05/1996
20/07/2016,Stephanie Malinowski,18/05/1996
20/07/2016,Michelle Hampton,20/05/1996
20/07/2016,John Vildosola,29/05/1996
20/07/2016,Jason Villegas,08/06/1996
20/07/2016,Lisa Hazelwood,14/06/1996
20/07/2016,Brian Lane,16/06/1996
20/07/2016,Christopher Orgill,24/06/1996
20/07/2016,Justin Achenbach,29/06/1996
20/07/2016,Daniel Smalls,04/07/1996
20/07/2016,Felicia Preece,09/07/1996
20/07/2016,Nellie Carney,19/07/1996
20/07/2016,Ruby Pace,24/07/1996
20/07/2016,Joelle Grimaud,03/08/1996
20/07/2016,Margaret Jones,09/08/1996
20/07/2016,Cassidy Williams,14/08/1996
20/07/2016,Tasia Capehart,17/08/1996
20/07/2016,Vivian Gibson,20/08/1996
20/07/2016,Lucia Davis,22/08/1996
20/07/2016,David Reid,27/08/1996
20/07/2016,Cynthia Allen,29/08/1996
20/07/2016,Leroy Gennaro,30/08/1996
20/07/2016,Sammy Fox,31/08/1996
20/07/2016,Ruth Vise,01/09/1996
20/07/2016,Michael Walden,03/09/1996
20/07/2016,Janet Greene,06/09/1996
20/07/2016,Lucy Watson,11/09/1996
20/07/2016,Rogelio Garrett,16/09/1996
20/07/2016,Brittany Calvert,18/09/1996
20/07/2016,Earl Gafford,30/09/1996
20/07/2016,Justin Godoy,30/09/1996
20/07/2016,Jenni Ager,01/10/1996
20/07/2016,Amy Keena,03/10/1996
20/07/2016,Debra Kelley,12/10/1996
20/07/2016,Linda Calloway,26/10/1996
20/07/2016,Irma Tseng,03/11/1996
20/07/2016,Willie Gould,08/11/1996
20/07/2016,Evalyn Kenney,14/11/1996
20/07/2016,Susan Medina,17/11/1996
20/07/2016,Christine Victoria,26/11/1996
20/07/2016,John Borden,27/11/1996
20/07/2016,Fred Massenburg,02/12/1996
20/07/2016,Katherine Olson,06/12/1996
20/07/2016,Christi Macpartland,11/12/1996
20/07/2016,Daniel Cortez,28/12/1996
20/07/2016,Gary Arnold,30/12/1996
20/07/2016,William Bench,04/01/1997
20/07/2016,Janine Saur,11/01/1997
20/07/2016,Sandra Lannier,14/01/1997
20/07/2016,Jeanine Jones,16/01/1997
20/07/2016,Gerald Butts,17/01/1997
20/07/2016,Earl Weber,24/01/1997
20/07/2016,Eugene Velo,25/01/1997
20/07/2016,Tim Reinsfelder,26/01/1997
20/07/2016,Linda Vasquez,28/01/1997
20/07/2016,George Combs,14/02/1997
20/07/2016,Michael Hill,16/02/1997
20/07/2016,Zenobia Yahna,19/02/1997
20/07/2016,Shirley Walter,04/03/1997
20/07/2016,Katrina Beasley,06/03/1997
20/07/2016,Pamela Saltzman,06/03/1997
20/07/2016,Alfredo Vinci,08/03/1997
20/07/2016,Helena Carranza,10/03/1997
20/07/2016,Mark Powers,23/03/1997
20/07/2016,Shanae Platt,24/03/1997
20/07/2016,Diane Hayes,27/03/1997
20/07/2016,Joan Gatewood,29/03/1997
20/07/2016,Dean Jennings,30/03/1997
20/07/2016,Helen Morrill,30/03/1997
20/07/2016,Allen Brown,01/04/1997
20/07/2016,Beulah Lindsey,10/04/1997
20/07/2016,Jeanette Stupar,10/04/1997
20/07/2016,Linda Holstine,10/04/1997
20/07/2016,Roger Williams,10/04/1997
20/07/2016,Brad Friedman,06/05/1997
20/07/2016,Thomas Vanderwal,06/05/1997
20/07/2016,Natasha Temple,12/05/1997
20/07/2016,Shirley Hatfield,12/05/1997
20/07/2016,Donald Ortiz,22/05/1997
20/07/2016,Lisa Gustavson,22/05/1997
20/07/2016,James Faulkner,23/05/1997
20/07/2016,Marisa Smiley,23/05/1997
20/07/2016,Amy Soto,28/05/1997
20/07/2016,Eva Mulder,28/05/1997
20/07/2016,Alicia Turnage,02/06/1997
20/07/2016,Christopher Mather,02/06/1997
20/07/2016,Joseph Franklin,08/06/1997
20/07/2016,German Gallian,12/06/1997
20/07/2016,Kellie Florio,13/06/1997
20/07/2016,Fred Barnette,19/06/1997
20/07/2016,Kim Rutledge,20/06/1997
20/07/2016,Anthony Hullinger,02/07/1997
20/07/2016,James Alfieri,06/07/1997
20/07/2016,Teresa Bahlmann,09/07/1997
20/07/2016,Frank Figueroa,23/07/1997
20/07/2016,Ricky Ruiz,27/07/1997
20/07/2016,Sheila Litecky,30/07/1997
20/07/2016,Barbara Grams,03/08/1997
20/07/2016,Raymond Shannon,06/08/1997
20/07/2016,Jennifer Linder,12/08/1997
20/07/2016,Heather Baxter,21/08/1997
20/07/2016,Marsha Kennedy,27/08/1997
20/07/2016,Donald Reddout,29/08/1997
20/07/2016,Lucille Bell,07/09/1997
20/07/2016,Gayle Alexander,16/09/1997
20/07/2016,Melissa Cashman,16/09/1997
20/07/2016,Alice Seidel,18/09/1997
20/07/2016,Daniel Guzman,04/10/1997
20/07/2016,Kathryn Dean,11/10/1997
20/07/2016,David Rufino,02/11/1997
20/07/2016,Ana Coleman,05/11/1997
20/07/2016,Felix Graham,12/11/1997
20/07/2016,Ramon Copper,12/11/1997
21/07/2016,Gary Mullis,27/11/1989
21/07/2016,Kenneth Hooker,27/05/1990
21/07/2016,James Borders,31/12/1990
21/07/2016,Spencer Spencer,13/10/1991
21/07/2016,Roberta Miller,25/06/1992
21/07/2016,Melvin Jones,08/07/1992
21/07/2016,Lana Cash,08/09/1992
21/07/2016,Shirley Laswell,14/11/1992
21/07/2016,William Rasmussen,17/03/1993
21/07/2016,Robert Shepherd,30/03/1993
21/07/2016,Michael Mcbride,26/04/1993
21/07/2016,Dale Kirkwood,22/05/1993
21/07/2016,Patricia Whitley,08/06/1993
21/07/2016,Gilbert Mackay,18/08/1993
21/07/2016,Linda Eaton,21/08/1993
21/07/2016,Judith Sanders,26/08/1993
21/07/2016,Chris Macmillan,01/09/1993
21/07/2016,Allison Larsen,16/10/1993
21/07/2016,Joseph Kelly,01/11/1993
21/07/2016,Mary Garret,12/11/1993
21/07/2016,Vanessa Aguilar,10/12/1993
21/07/2016,Karen Keeney,25/12/1993
21/07/2016,John Bona,22/03/1994
21/07/2016,Mary Laura,09/04/1994
21/07/2016,Maria Troutman,25/04/1994
21/07/2016,Franklin Olson,29/04/1994
21/07/2016,Domingo Banks,12/06/1994
21/07/2016,Victoria Moak,16/07/1994
21/07/2016,David Gismondi,21/07/1994
21/07/2016,Marcellus Hau,24/08/1994
21/07/2016,Ruby Stott,31/08/1994
21/07/2016,Joann Dimick,09/10/1994
21/07/2016,Effie Garcia,14/11/1994
21/07/2016,Dong Brett,17/11/1994
21/07/2016,Debra Brown,19/11/1994
21/07/2016,Kirby Roberts,26/11/1994
21/07/2016,Earl Manson,01/12/1994
21/07/2016,Manuela Hines,06/12/1994
21/07/2016,Wai Houlahan,11/12/1994
21/07/2016,Aaron Nelson,12/12/1994
21/07/2016,Claudia Hughes,13/12/1994
21/07/2016,Theresa Dixon,28/12/1994
21/07/2016,Carl Dowling,09/01/1995
21/07/2016,Gladys Woodman,10/01/1995
21/07/2016,Frances Netherton,08/02/1995
21/07/2016,Luz Connelly,26/03/1995
21/07/2016,Dorothy Elkins,12/04/1995
21/07/2016,Martha Holland,26/04/1995
21/07/2016,Zofia Treinen,06/05/1995
21/07/2016,Byron Wafford,21/05/1995
21/07/2016,John Braswell,22/06/1995
21/07/2016,Michael Schmidtke,23/06/1995
21/07/2016,Karla Breaux,10/07/1995
21/07/2016,Adrienne Ruck,13/07/1995
21/07/2016,Robert Haine,14/07/1995
21/07/2016,Coleen Kraus,17/07/1995
21/07/2016,Ralph Brisson,26/07/1995
21/07/2016,Amy Challenger,16/08/1995
21/07/2016,Mary Bell,17/08/1995
21/07/2016,Rita Valasquez,18/08/1995
21/07/2016,Peter Romo,25/08/1995
21/07/2016,Coleen Boender,05/09/1995
21/07/2016,Sarah Wilds,08/09/1995
21/07/2016,Wendy Faison,10/09/1995
21/07/2016,Oneida Randall,11/09/1995
21/07/2016,James Foltz,13/09/1995
21/07/2016,Kathleen Benzi,15/09/1995
21/07/2016,Cynthia Corbin,21/09/1995
21/07/2016,John Ramirez,29/09/1995
21/07/2016,Jim Turner,08/10/1995
21/07/2016,Kenny Vandervort,17/10/1995
21/07/2016,James Burns,27/10/1995
